TransactionID,Amount,Time,Location,Device,Class
66373,893.86,58545,New York,Tablet,0
75823,696.56,57274,London,Desktop,0
41811,794.79,76947,London,Desktop,0
92348,524.49,62297,Mumbai,Mobile,0
95640,605.79,44758,New York,Desktop,0
12399,540.17,492,Berlin,Desktop,0
60832,653.64,84286,New York,Mobile,0
28475,462.88,57485,London,Tablet,0
51778,808.31,58375,New York,Tablet,0
98687,332.98,45823,London,Mobile,0
14217,89.64,3922,Berlin,Tablet,0
53009,25.76,24512,New York,Desktop,0
41905,621.83,25612,Berlin,Desktop,0
83886,974.77,81384,Tokyo,Mobile,0
77863,691.18,52465,New York,Desktop,0
19968,280.47,36568,Berlin,Mobile,0
20910,120.99,48084,London,Desktop,0
93302,408.9,72331,London,Desktop,0
53021,903.43,78036,Berlin,Desktop,0
28588,471.59,70642,Tokyo,Tablet,0
67426,21.28,52973,Berlin,Desktop,0
84772,951.37,20810,Tokyo,Desktop,0
15632,470.07,955,Berlin,Tablet,0
11186,990.29,69461,New York,Desktop,0
44565,49.36,51751,London,Desktop,0
25781,698.56,71545,New York,Desktop,0
34127,975.22,4110,Berlin,Desktop,0
70210,342.32,22106,New York,Tablet,0
67368,98.53,60327,New York,Tablet,0
21113,646.21,23414,London,Mobile,0
72221,858.84,82636,Mumbai,Desktop,0
93498,610.46,2690,Tokyo,Desktop,0
37412,399.02,79988,New York,Desktop,0
97268,957.6,43028,New York,Desktop,0
67234,132.84,53191,New York,Tablet,0
95199,810.78,25967,Mumbai,Mobile,0
93917,787.73,43632,Tokyo,Mobile,0
15061,26.69,4379,Tokyo,Desktop,0
95531,389.52,65169,Tokyo,Tablet,0
60569,686.34,19668,Berlin,Tablet,0
48468,336.49,76431,London,Desktop,0
788,406.84,22651,London,Mobile,1
7211,461.75,10744,Tokyo,Tablet,1
24374,716.71,65827,Tokyo,Desktop,0
85364,347.07,53956,Berlin,Tablet,0
28654,698.69,63589,Mumbai,Tablet,0
90561,507.21,86085,Mumbai,Mobile,0
36007,809.43,33295,Berlin,Mobile,0
12011,960.24,4371,New York,Desktop,0
11128,405.15,44854,Berlin,Tablet,0
18742,335.57,4854,Mumbai,Mobile,0
4068,979.36,68516,Berlin,Mobile,1
2734,958.21,52160,Mumbai,Mobile,1
50551,187.91,5978,Berlin,Tablet,0
83505,459.16,45220,London,Mobile,0
71501,425.19,12523,London,Mobile,0
40378,723.13,68352,London,Mobile,0
91557,480.77,20058,Berlin,Desktop,0
21743,401.81,18910,London,Mobile,0
61026,691.8,20895,New York,Mobile,0
89086,401.12,37262,Tokyo,Mobile,0
46740,528.44,81229,Mumbai,Mobile,0
65979,990.5,13990,Tokyo,Desktop,0
58432,626.11,6804,New York,Mobile,0
81537,340.59,28530,Tokyo,Desktop,0
91050,476.21,37905,Tokyo,Tablet,0
93471,953.19,37872,Berlin,Mobile,0
11071,274.99,15885,London,Tablet,0
50466,848.62,10803,Berlin,Desktop,0
55320,668.73,75994,New York,Tablet,0
52282,326.54,70798,Mumbai,Mobile,0
35763,355.36,27796,Mumbai,Desktop,0
10287,433.59,38311,London,Tablet,0
37836,193.94,4171,London,Mobile,0
75538,735.25,53738,Tokyo,Tablet,0
67121,495.66,63747,London,Desktop,0
33239,597.85,8209,New York,Mobile,0
58143,419.26,72276,Tokyo,Mobile,0
69274,788.52,10429,Berlin,Tablet,0
98401,364.99,76615,Mumbai,Tablet,0
58191,875.55,35577,Mumbai,Mobile,0
14599,402.57,65084,Berlin,Mobile,0
30634,626.41,41444,Mumbai,Desktop,0
47856,48.85,79497,Tokyo,Desktop,0
47508,334.28,63741,Mumbai,Desktop,0
99693,219.12,65062,London,Desktop,0
29117,745.99,21694,New York,Desktop,0
30057,818.46,45983,London,Mobile,0
98925,668.62,78713,Mumbai,Desktop,0
78846,676.2,72022,Tokyo,Desktop,0
30220,253.41,55462,Mumbai,Tablet,0
20953,796.94,12778,New York,Desktop,0
1783,466.86,60451,Tokyo,Mobile,1
73430,443.21,52609,Tokyo,Mobile,0
57122,876.12,65228,Mumbai,Mobile,0
96521,198.77,49177,Mumbai,Desktop,0
89908,257.59,39231,London,Desktop,0
45198,253.7,21575,Tokyo,Tablet,0
47132,628.29,13904,Berlin,Mobile,0
99868,222.54,46715,Berlin,Desktop,0
95997,886.08,68370,New York,Desktop,0
73183,771.36,28428,Tokyo,Desktop,0
23832,76.55,316,Berlin,Mobile,0
60479,295.56,17748,Berlin,Mobile,0
81315,735.78,83831,Mumbai,Tablet,0
94069,703.52,50357,Tokyo,Desktop,0
37344,658.83,33751,London,Mobile,0
75458,740.1,26564,London,Mobile,0
97665,525.94,75480,Berlin,Tablet,0
74954,903.4,28444,London,Desktop,0
66646,516.68,78866,New York,Desktop,0
8560,829.93,42635,New York,Mobile,1
20028,31.92,27463,Berlin,Desktop,0
46076,452.39,85699,Mumbai,Mobile,0
90460,395.86,33100,New York,Desktop,0
55055,431.18,4414,Tokyo,Mobile,0
66768,417.2,51403,Mumbai,Mobile,0
17410,476.87,78817,New York,Mobile,0
24886,115.55,21460,New York,Desktop,0
62018,941.89,16376,New York,Mobile,0
43423,234.13,11535,Berlin,Desktop,0
78983,72.33,73001,Berlin,Tablet,0
42161,729.08,5272,New York,Desktop,0
31620,284.97,29917,Tokyo,Desktop,0
52401,948.61,85319,Mumbai,Mobile,0
25298,216.99,43535,Tokyo,Mobile,0
71072,314.42,7034,New York,Mobile,0
43196,538.17,64159,Tokyo,Mobile,0
27985,184.64,80048,New York,Desktop,0
79960,210.14,22783,Berlin,Mobile,0
26776,583.87,43293,Tokyo,Desktop,0
51441,711.62,49324,New York,Mobile,0
29999,406.99,61420,Mumbai,Mobile,0
3687,929.85,64216,Berlin,Mobile,1
8847,933.78,83360,New York,Tablet,1
67834,190.72,56045,Mumbai,Tablet,0
10073,639.24,15966,Tokyo,Desktop,0
10940,30.08,46934,Mumbai,Desktop,0
26634,667.16,374,London,Tablet,0
35714,717.7,85613,New York,Desktop,0
40219,502.77,41761,New York,Tablet,0
99373,434.84,52684,New York,Tablet,0
61460,616.2,43023,Mumbai,Tablet,0
22717,252.67,21194,New York,Desktop,0
78381,38.24,17406,New York,Tablet,0
182,122.34,44011,New York,Mobile,1
30190,619.1,45809,Tokyo,Tablet,0
58359,490.79,45924,London,Mobile,0
12442,618.27,22845,Berlin,Tablet,0
65635,632.59,67400,London,Desktop,0
37264,468.12,27518,New York,Mobile,0
62467,153.6,26345,Mumbai,Tablet,0
96136,353.8,58005,Tokyo,Desktop,0
33993,711.74,73335,Mumbai,Tablet,0
27797,851.99,84860,Tokyo,Desktop,0
14028,25.49,31585,Mumbai,Desktop,0
86569,353.55,67795,New York,Desktop,0
40321,280.69,27377,Tokyo,Mobile,0
70229,842.88,37590,New York,Desktop,0
90174,361.73,1426,Berlin,Tablet,0
44013,298.04,75831,Mumbai,Desktop,0
91263,64.93,85356,Mumbai,Mobile,0
1007,695.35,22126,New York,Desktop,1
92626,531.55,39198,London,Tablet,0
19298,584.76,42684,Mumbai,Mobile,0
38651,366.49,20965,Berlin,Tablet,0
36208,253.04,66714,Tokyo,Tablet,0
88768,385.4,43804,Berlin,Mobile,0
42320,393.36,84533,Mumbai,Mobile,0
80068,46.44,84690,Mumbai,Desktop,0
45308,819.32,75805,Mumbai,Mobile,0
75609,493.93,48550,Berlin,Desktop,0
77353,758.61,80671,Mumbai,Tablet,0
80352,654.5,75561,New York,Mobile,0
77119,388.03,78477,Berlin,Mobile,0
1009,257.17,23861,Mumbai,Desktop,1
12029,453.41,54331,New York,Desktop,0
81970,394.58,71266,Tokyo,Mobile,0
6056,498.05,41283,Tokyo,Desktop,1
84056,903.73,49537,New York,Mobile,0
88706,940.18,85171,Mumbai,Tablet,0
65209,802.6,12914,London,Mobile,0
68186,427.41,24129,Tokyo,Tablet,0
24532,856.44,32218,Mumbai,Mobile,0
55129,41.33,79213,Mumbai,Mobile,0
16469,732.15,84514,Berlin,Desktop,0
57399,470.89,26433,Mumbai,Tablet,0
59765,977.68,84927,Mumbai,Desktop,0
7553,665.35,16570,New York,Tablet,1
59461,423.14,47296,Berlin,Mobile,0
75879,499.32,12730,Mumbai,Mobile,0
98529,292.98,70941,London,Tablet,0
21153,689.42,49915,Mumbai,Tablet,0
92536,789.05,31822,Berlin,Mobile,0
59121,999.46,38260,New York,Tablet,0
5683,915.69,56614,Mumbai,Mobile,1
10088,422.58,10869,London,Desktop,0
57500,502.25,56964,Mumbai,Desktop,0
19168,389.68,65242,London,Tablet,0
50145,605.23,70483,Tokyo,Desktop,0
16182,910.47,63493,Berlin,Desktop,0
70365,464.23,44475,Berlin,Mobile,0
48845,476.47,27447,London,Tablet,0
22066,282.14,13746,New York,Mobile,0
17380,249.75,84407,New York,Tablet,0
20670,383.0,85322,Tokyo,Desktop,0
20212,56.87,56908,London,Tablet,0
88865,166.19,2627,Tokyo,Desktop,0
70387,931.91,55601,London,Tablet,0
44862,972.3,59587,Mumbai,Mobile,0
86951,72.21,9952,Tokyo,Mobile,0
96108,367.54,20037,Berlin,Tablet,0
44687,154.6,74018,Tokyo,Desktop,0
60466,684.58,8857,Tokyo,Tablet,0
83274,425.78,22318,New York,Mobile,0
58331,880.65,24440,Mumbai,Desktop,0
93580,628.45,22803,Tokyo,Tablet,0
40903,27.08,37305,New York,Tablet,0
45324,466.42,42116,New York,Desktop,0
97164,66.82,11576,Tokyo,Tablet,0
9738,28.17,49920,Mumbai,Mobile,1
95485,585.98,72346,Berlin,Mobile,0
7610,219.1,50298,Mumbai,Desktop,1
86488,271.49,72537,London,Desktop,0
49390,371.02,2255,New York,Mobile,0
79362,429.6,34344,Berlin,Mobile,0
68418,877.14,54752,New York,Mobile,0
75981,604.37,15587,Berlin,Tablet,0
53167,351.94,48932,London,Tablet,0
32208,230.58,4941,Tokyo,Tablet,0
2878,212.63,48761,Mumbai,Desktop,1
11215,838.23,77840,Tokyo,Tablet,0
7232,447.97,51232,New York,Mobile,1
50428,423.64,66130,London,Tablet,0
37088,59.77,25840,Mumbai,Tablet,0
83294,437.2,8613,London,Desktop,0
34586,125.6,11737,Mumbai,Tablet,0
95282,360.41,61633,Berlin,Mobile,0
6111,976.72,17099,Tokyo,Mobile,1
52087,988.07,28153,London,Tablet,0
83787,272.42,55614,London,Desktop,0
87977,926.9,13294,New York,Desktop,0
54072,132.95,20812,Berlin,Mobile,0
52201,869.66,6516,Tokyo,Desktop,0
75171,90.29,21678,Tokyo,Mobile,0
64808,221.28,38970,Mumbai,Mobile,0
28847,916.47,39607,London,Mobile,0
97937,734.13,34511,Mumbai,Mobile,0
56454,335.66,17316,London,Tablet,0
15817,715.83,84560,Berlin,Tablet,0
69555,330.02,37698,New York,Tablet,0
24176,933.62,16860,Berlin,Mobile,0
10179,630.38,8159,Berlin,Tablet,0
36514,243.6,24648,New York,Mobile,0
48867,766.62,13925,New York,Desktop,0
94855,466.0,743,Mumbai,Mobile,0
78275,250.86,56378,New York,Mobile,0
3705,947.69,46793,New York,Tablet,1
36482,327.45,43456,New York,Tablet,0
86434,448.59,4283,London,Desktop,0
23733,385.45,56451,New York,Desktop,0
54137,720.91,48027,London,Desktop,0
90084,594.4,62946,Mumbai,Tablet,0
33579,171.76,79295,Mumbai,Mobile,0
80249,254.25,41896,New York,Desktop,0
54687,717.0,78110,Mumbai,Tablet,0
31469,488.06,26647,Berlin,Desktop,0
86852,625.53,69372,Berlin,Mobile,0
35028,305.31,34734,Berlin,Desktop,0
81623,689.34,75871,New York,Mobile,0
68397,599.31,84358,Berlin,Desktop,0
50544,942.14,42529,London,Tablet,0
58385,981.3,76842,Tokyo,Tablet,0
62133,215.54,20041,Berlin,Tablet,0
49401,559.29,59507,Berlin,Mobile,0
55574,258.92,59874,Mumbai,Desktop,0
2304,300.55,2299,Berlin,Tablet,1
78797,945.7,4429,Mumbai,Mobile,0
10616,516.18,26389,Berlin,Desktop,0
539,456.04,27877,New York,Tablet,1
2454,353.8,46488,Tokyo,Desktop,1
36901,890.36,65539,London,Tablet,0
9375,84.8,1291,Mumbai,Desktop,1
92280,763.34,32367,Mumbai,Mobile,0
59572,804.21,54371,Tokyo,Tablet,0
50499,158.32,77736,London,Tablet,0
38450,212.02,35629,London,Tablet,0
18841,942.12,24079,London,Mobile,0
79518,950.98,26423,New York,Desktop,0
29357,240.04,2524,Berlin,Mobile,0
9975,448.82,69303,Mumbai,Mobile,1
14510,634.3,79818,Berlin,Mobile,0
52543,842.02,63065,London,Mobile,0
91189,390.04,31937,Tokyo,Desktop,0
78653,783.7,81298,Berlin,Desktop,0
62507,678.97,42930,New York,Mobile,0
21423,490.2,80132,Tokyo,Desktop,0
68138,363.95,51005,New York,Tablet,0
26948,86.31,9486,New York,Desktop,0
62332,547.25,35903,Mumbai,Tablet,0
67544,535.62,573,London,Mobile,0
60643,546.68,27442,Berlin,Mobile,0
66196,375.2,50943,Berlin,Desktop,0
79953,362.18,4238,New York,Desktop,0
63675,262.57,23683,London,Tablet,0
78529,333.91,5143,London,Tablet,0
765,43.2,24090,Berlin,Mobile,1
35788,597.96,40815,London,Desktop,0
20510,258.5,42134,Berlin,Tablet,0
77146,683.23,58719,Mumbai,Mobile,0
64105,700.6,33254,Mumbai,Desktop,0
72525,181.9,51884,Mumbai,Desktop,0
4401,132.05,10248,Berlin,Desktop,1
62925,850.06,69207,New York,Mobile,0
12806,826.7,40672,Mumbai,Desktop,0
70323,354.02,42427,Berlin,Desktop,0
44704,763.59,9011,New York,Mobile,0
86383,529.27,12398,Berlin,Tablet,0
15127,643.94,51900,Tokyo,Mobile,0
60656,348.31,73775,Mumbai,Desktop,0
12033,759.44,15339,New York,Tablet,0
93465,57.46,48314,Berlin,Mobile,0
83868,658.02,85095,New York,Tablet,0
39326,887.85,63024,Mumbai,Desktop,0
89944,48.54,65154,New York,Mobile,0
45571,939.93,78198,Berlin,Mobile,0
91283,167.13,37618,London,Mobile,0
21956,179.41,18380,London,Tablet,0
72801,620.14,5338,London,Tablet,0
72545,633.8,51339,London,Mobile,0
82968,679.03,50969,Tokyo,Tablet,0
36602,429.17,77907,Mumbai,Tablet,0
30213,411.19,6119,Mumbai,Tablet,0
88949,923.7,32559,London,Tablet,0
33181,243.53,72281,Mumbai,Desktop,0
31360,236.42,3565,London,Tablet,0
71545,762.39,84523,New York,Desktop,0
42828,246.02,45709,London,Mobile,0
63541,586.61,54493,Tokyo,Desktop,0
15972,15.16,65539,New York,Desktop,0
88968,910.7,32054,Berlin,Mobile,0
99919,369.03,73820,Tokyo,Mobile,0
67025,544.09,40545,Mumbai,Mobile,0
94722,942.3,77412,Tokyo,Mobile,0
41290,929.82,85567,Tokyo,Desktop,0
92734,460.43,69791,Tokyo,Desktop,0
84286,613.62,63548,Berlin,Tablet,0
38122,18.53,76913,London,Mobile,0
97391,332.02,35355,New York,Tablet,0
64690,787.84,74251,Mumbai,Desktop,0
66475,881.92,22040,New York,Mobile,0
1285,333.2,47656,Berlin,Mobile,1
57794,770.89,48405,London,Desktop,0
40837,426.96,66323,Berlin,Mobile,0
63145,920.35,58544,Mumbai,Mobile,0
20142,182.11,77978,Berlin,Desktop,0
60325,117.34,11756,London,Mobile,0
85048,335.29,25924,Mumbai,Tablet,0
61620,422.41,71116,Mumbai,Desktop,0
40004,188.86,77821,Mumbai,Mobile,0
48199,757.73,74458,London,Desktop,0
98231,111.63,26595,Berlin,Tablet,0
89902,67.44,54326,London,Tablet,0
11319,362.62,51383,Berlin,Desktop,0
81192,729.7,77156,Tokyo,Desktop,0
24898,563.29,14727,Tokyo,Tablet,0
97897,448.41,47903,Tokyo,Desktop,0
1024,971.35,52272,Berlin,Tablet,1
18646,495.3,28893,Berlin,Tablet,0
96192,739.66,33069,Berlin,Desktop,0
29472,794.88,71945,London,Mobile,0
32342,725.32,62032,Mumbai,Tablet,0
22871,441.26,38068,Tokyo,Desktop,0
14740,363.7,9063,London,Desktop,0
81049,687.73,81220,Mumbai,Desktop,0
85259,643.99,73693,Mumbai,Tablet,0
73437,130.49,56444,Berlin,Tablet,0
40044,230.61,77426,Mumbai,Tablet,0
46501,364.83,25490,Berlin,Desktop,0
86521,267.99,56822,New York,Desktop,0
81174,715.3,68391,London,Mobile,0
58804,495.03,78614,Berlin,Tablet,0
90758,776.86,56358,London,Mobile,0
31724,745.21,39329,Berlin,Tablet,0
72485,831.28,16555,Berlin,Mobile,0
86038,611.11,76592,London,Tablet,0
37753,418.88,10939,Mumbai,Mobile,0
2284,55.19,712,London,Desktop,1
13533,399.74,10807,London,Tablet,0
6198,843.77,56143,Berlin,Desktop,1
56528,55.96,55662,Berlin,Tablet,0
48996,690.09,45897,New York,Desktop,0
96415,808.68,11909,Mumbai,Tablet,0
51383,113.61,39871,New York,Desktop,0
36820,653.95,25540,Tokyo,Mobile,0
42925,39.79,33433,New York,Desktop,0
36929,660.88,2492,Mumbai,Tablet,0
95273,835.53,2488,Berlin,Mobile,0
67481,435.91,69807,Mumbai,Mobile,0
57857,698.43,75064,New York,Desktop,0
8766,806.07,26319,Berlin,Desktop,1
890,250.74,70862,Tokyo,Mobile,1
3502,804.61,45778,Tokyo,Mobile,1
39559,967.36,21076,Tokyo,Desktop,0
35402,804.16,6022,Berlin,Mobile,0
38860,103.98,49466,London,Mobile,0
26529,159.97,21926,New York,Desktop,0
58985,518.83,2665,New York,Mobile,0
9138,329.67,9697,Berlin,Desktop,1
3480,407.87,7088,London,Tablet,1
97687,675.59,50274,Mumbai,Tablet,0
96699,953.85,64342,London,Tablet,0
61567,331.04,86089,London,Mobile,0
84066,883.44,47723,New York,Mobile,0
46319,15.42,70464,London,Mobile,0
5225,405.98,26800,New York,Mobile,1
57404,120.54,23625,Mumbai,Mobile,0
33319,588.94,65488,London,Desktop,0
58168,153.86,73906,London,Mobile,0
59711,728.08,65560,New York,Tablet,0
15422,689.56,538,Mumbai,Tablet,0
99150,856.11,82050,Mumbai,Desktop,0
47905,724.27,56778,London,Tablet,0
47472,543.47,59880,Tokyo,Tablet,0
78126,949.56,76915,New York,Mobile,0
26575,981.37,55984,Berlin,Mobile,0
12462,764.61,16968,Berlin,Desktop,0
87855,599.21,71077,Berlin,Desktop,0
5885,485.38,65566,New York,Desktop,1
68092,70.48,86250,Mumbai,Desktop,0
78550,82.67,55691,Berlin,Tablet,0
36935,901.16,84478,London,Mobile,0
49791,793.88,11467,Tokyo,Mobile,0
12590,719.67,66965,Mumbai,Mobile,0
46499,276.22,39804,Berlin,Tablet,0
71145,110.94,86327,Berlin,Tablet,0
94008,665.57,58167,Mumbai,Tablet,0
6573,87.72,79076,Berlin,Tablet,1
30582,940.99,30064,London,Tablet,0
4950,846.59,66650,Mumbai,Mobile,1
17983,726.59,30956,Tokyo,Tablet,0
46004,19.46,23528,Berlin,Tablet,0
70080,432.99,5124,Tokyo,Mobile,0
75163,314.95,58163,Berlin,Mobile,0
67954,358.32,27024,Mumbai,Tablet,0
68047,689.56,60755,Berlin,Tablet,0
21786,562.56,36920,London,Mobile,0
40899,914.62,12504,London,Desktop,0
90697,675.27,85574,Mumbai,Tablet,0
71380,367.11,86134,Berlin,Desktop,0
38088,610.75,40261,Tokyo,Mobile,0
46928,849.84,21189,London,Mobile,0
43114,612.64,81237,Berlin,Desktop,0
84796,865.12,69595,London,Tablet,0
76233,280.97,73043,London,Desktop,0
6238,654.22,33668,Berlin,Desktop,1
15412,561.25,37323,London,Desktop,0
9718,279.14,76705,London,Mobile,1
66684,781.18,10513,Berlin,Tablet,0
52677,511.52,39524,Berlin,Desktop,0
67309,343.13,73638,New York,Tablet,0
14172,40.12,64945,Tokyo,Tablet,0
53720,675.25,57835,Mumbai,Mobile,0
86962,98.03,28952,New York,Mobile,0
22748,252.7,37709,Berlin,Tablet,0
7572,546.88,51485,Tokyo,Mobile,1
4225,587.3,56033,New York,Desktop,1
18804,428.09,29682,New York,Mobile,0
3460,652.15,7293,New York,Desktop,1
42266,154.48,85891,Tokyo,Desktop,0
90862,826.18,4619,Tokyo,Mobile,0
43112,848.16,21334,Berlin,Mobile,0
94174,675.32,73312,Tokyo,Mobile,0
91240,501.19,71553,Mumbai,Tablet,0
46232,866.2,24719,New York,Tablet,0
94228,631.19,77304,Mumbai,Tablet,0
94532,27.09,29862,Berlin,Tablet,0
37540,606.79,47231,Berlin,Desktop,0
85530,115.82,61558,Tokyo,Mobile,0
52872,403.27,78903,London,Desktop,0
39124,467.54,26793,Tokyo,Tablet,0
6522,219.68,2942,Mumbai,Desktop,1
45444,969.44,15922,New York,Tablet,0
44703,686.18,86387,London,Tablet,0
58441,234.94,10523,Mumbai,Tablet,0
28912,42.2,60196,Mumbai,Mobile,0
47332,944.5,85668,Berlin,Tablet,0
8996,519.78,12454,Tokyo,Desktop,1
51961,686.81,70150,Berlin,Desktop,0
87188,962.76,38256,New York,Desktop,0
49015,202.97,63193,London,Mobile,0
48033,496.47,7919,Mumbai,Tablet,0
47492,104.42,21773,New York,Mobile,0
45302,516.46,62437,New York,Desktop,0
47853,203.82,59570,Berlin,Tablet,0
61525,631.05,81217,London,Mobile,0
63814,190.89,73301,London,Tablet,0
95638,223.5,59764,New York,Tablet,0
67013,65.27,45477,London,Mobile,0
18669,975.44,58522,Berlin,Mobile,0
14191,425.86,57941,Tokyo,Tablet,0
80565,345.24,75097,Berlin,Mobile,0
50465,449.63,5024,New York,Tablet,0
34844,203.35,4879,London,Desktop,0
56977,150.54,16368,New York,Tablet,0
14401,47.77,69615,New York,Mobile,0
30104,59.73,55918,Tokyo,Tablet,0
68506,347.44,79860,Mumbai,Desktop,0
74887,540.56,40453,Mumbai,Mobile,0
12904,849.31,10370,Berlin,Mobile,0
81281,178.09,37591,London,Tablet,0
94237,624.85,63089,New York,Desktop,0
46691,223.8,2861,London,Tablet,0
27946,909.62,20881,New York,Mobile,0
8462,902.47,28124,Tokyo,Tablet,1
64942,665.19,36529,London,Desktop,0
33607,623.44,30545,Mumbai,Desktop,0
25457,837.66,50113,Tokyo,Desktop,0
42380,49.53,54547,Berlin,Mobile,0
54977,950.35,80803,Tokyo,Desktop,0
4318,49.88,18924,Tokyo,Mobile,1
10253,50.08,34639,Mumbai,Tablet,0
47816,140.28,37482,Mumbai,Tablet,0
94233,319.12,18120,London,Desktop,0
48720,42.9,22627,London,Mobile,0
29550,819.27,23148,London,Tablet,0
42550,460.4,31890,London,Mobile,0
42984,189.12,60078,Tokyo,Desktop,0
63277,969.86,53504,New York,Mobile,0
18404,593.55,16063,Berlin,Desktop,0
28513,951.12,26111,London,Desktop,0
36056,732.33,58270,Tokyo,Desktop,0
8662,417.97,14921,Berlin,Mobile,1
54547,802.08,9869,Tokyo,Mobile,0
10781,959.45,68457,Mumbai,Tablet,0
57011,120.68,68738,New York,Mobile,0
18874,99.2,36883,Tokyo,Desktop,0
4160,570.09,24841,Tokyo,Mobile,1
1241,869.94,14741,Berlin,Tablet,1
77579,748.03,42400,New York,Desktop,0
14204,813.82,9681,Mumbai,Tablet,0
71260,190.85,85117,Berlin,Tablet,0
63327,80.33,44591,New York,Mobile,0
33322,549.81,75457,London,Tablet,0
64881,472.74,25754,Berlin,Tablet,0
31485,595.94,32337,Tokyo,Tablet,0
19351,40.24,12108,London,Mobile,0
73075,284.13,37404,Mumbai,Tablet,0
24476,446.46,51466,Berlin,Mobile,0
22969,199.07,41846,London,Tablet,0
30592,241.4,8505,Mumbai,Tablet,0
32298,456.72,64137,Berlin,Desktop,0
69151,944.54,85444,Mumbai,Mobile,0
12713,665.27,12738,New York,Tablet,0
95955,454.8,32813,Berlin,Mobile,0
40292,443.89,33782,London,Tablet,0
72784,416.69,83252,London,Mobile,0
56764,124.01,37945,London,Mobile,0
88356,690.35,519,Berlin,Tablet,0
38339,248.34,32047,Mumbai,Tablet,0
39312,413.06,49712,Mumbai,Tablet,0
70286,891.01,78122,New York,Tablet,0
91296,863.48,84673,New York,Mobile,0
61799,204.74,73985,London,Tablet,0
57258,769.89,83580,New York,Desktop,0
56013,572.53,67797,Mumbai,Desktop,0
67648,521.63,49975,Tokyo,Mobile,0
65074,110.08,23671,New York,Tablet,0
59799,351.71,42961,New York,Desktop,0
44753,372.35,25888,Tokyo,Mobile,0
7335,358.79,57789,Berlin,Desktop,1
25549,761.8,66938,London,Mobile,0
47874,236.81,49979,Mumbai,Mobile,0
89001,166.24,10466,Tokyo,Desktop,0
3678,385.95,75651,Tokyo,Mobile,1
84322,903.25,19063,Berlin,Tablet,0
26635,942.53,58590,Tokyo,Tablet,0
5222,479.57,29123,New York,Tablet,1
13096,997.67,26208,Tokyo,Tablet,0
32779,453.17,4408,London,Mobile,0
31370,270.58,52352,New York,Tablet,0
67862,554.94,85104,New York,Tablet,0
45082,62.21,42278,Berlin,Mobile,0
80401,890.36,837,Tokyo,Mobile,0
19390,454.94,55286,Mumbai,Desktop,0
28722,436.26,35188,New York,Mobile,0
54266,12.71,31196,London,Mobile,0
27781,652.41,61801,Tokyo,Mobile,0
8893,980.67,65922,Tokyo,Tablet,1
15384,844.96,79478,Mumbai,Mobile,0
52886,45.21,43724,Berlin,Desktop,0
9960,241.69,25609,Berlin,Desktop,1
9596,381.74,70105,Tokyo,Mobile,1
12813,304.81,50919,Berlin,Mobile,0
44728,293.43,70345,Tokyo,Mobile,0
8697,963.24,11371,Berlin,Mobile,1
58551,572.57,26433,Berlin,Mobile,0
60519,999.69,47492,Mumbai,Tablet,0
31304,798.5,46788,London,Desktop,0
39061,146.47,40745,Mumbai,Desktop,0
57303,228.75,36808,New York,Desktop,0
58581,703.61,62761,Tokyo,Desktop,0
18672,991.35,67938,Berlin,Desktop,0
4958,638.4,84135,Tokyo,Mobile,1
61604,974.6,79770,London,Desktop,0
80813,526.16,66488,Tokyo,Tablet,0
99877,555.83,48897,Berlin,Desktop,0
67687,606.16,76019,New York,Tablet,0
81799,882.65,86055,London,Tablet,0
81566,780.08,7931,Tokyo,Tablet,0
63058,775.73,236,London,Desktop,0
42331,723.18,36381,Berlin,Tablet,0
26485,599.15,26636,New York,Tablet,0
89230,666.1,2621,Berlin,Mobile,0
20605,399.01,74339,Mumbai,Desktop,0
65883,406.51,25687,Berlin,Desktop,0
3893,680.66,16072,Mumbai,Desktop,1
58828,145.06,77729,New York,Desktop,0
43312,141.36,8411,London,Tablet,0
81899,521.21,14284,New York,Desktop,0
68101,222.43,66614,Berlin,Desktop,0
46082,988.55,23954,London,Mobile,0
3064,627.41,85646,London,Desktop,1
36798,523.61,69476,Berlin,Mobile,0
68285,465.34,43301,Mumbai,Tablet,0
57268,660.25,12427,Mumbai,Tablet,0
83813,456.28,55750,Berlin,Desktop,0
18307,509.03,63044,London,Mobile,0
74141,303.6,8448,Mumbai,Desktop,0
20727,754.68,27734,London,Desktop,0
91781,68.88,70752,London,Desktop,0
51775,77.08,25314,Mumbai,Tablet,0
15081,673.23,69083,London,Desktop,0
35049,104.73,25635,Tokyo,Desktop,0
70799,532.44,46311,Mumbai,Tablet,0
11184,587.99,6558,Mumbai,Mobile,0
31834,658.81,75283,Berlin,Desktop,0
80077,621.01,40516,Berlin,Mobile,0
82171,707.54,20382,London,Desktop,0
32252,616.63,81903,New York,Desktop,0
5759,443.39,41586,Berlin,Desktop,1
22230,126.23,36902,London,Mobile,0
71392,880.77,35504,London,Tablet,0
46208,711.34,63913,New York,Mobile,0
31292,864.72,20931,Mumbai,Mobile,0
69147,534.49,49260,Tokyo,Desktop,0
44794,641.1,21397,New York,Desktop,0
15315,179.57,77115,London,Tablet,0
53304,418.98,72368,Mumbai,Tablet,0
81288,905.47,52457,Tokyo,Desktop,0
77408,849.86,34714,Tokyo,Desktop,0
32174,94.46,53660,London,Tablet,0
67826,716.76,18019,New York,Mobile,0
19667,481.68,64313,Berlin,Tablet,0
