transaction_id,user_id,amount,merchant_category,transaction_hour,day_of_week,account_age_days,previous_transactions,avg_transaction_amount,location_risk_score,device_risk_score,is_fraud
TXN_00628,USR_728,4236.37,electronics,1,7,2724,215,228.62,0.15,0.81,0
TXN_00629,USR_729,2247.11,fast_food,0,2,864,35,152.09,0.6,0.84,0
TXN_00630,USR_730,105.39,electronics,19,1,1848,307,145.37,0.65,0.68,0
TXN_00631,USR_731,3465.74,grocery,7,6,201,206,76.89,0.34,0.39,0
TXN_00632,USR_732,4024.14,luxury,7,5,909,387,105.75,0.27,0.87,0
TXN_00633,USR_733,54.23,grocery,4,5,1204,120,249.56,0.64,0.76,0
TXN_00634,USR_734,1480.15,fast_food,10,5,2469,396,52.86,0.69,0.77,0
TXN_00635,USR_735,3704.98,online,7,3,606,339,78.57,0.7,0.72,0
TXN_00636,USR_736,3296.12,pharmacy,7,4,1250,141,203.22,0.78,0.59,0
TXN_00637,USR_737,452.14,grocery,17,5,3031,467,147.53,0.16,0.43,0
TXN_00638,USR_738,2041.46,restaurant,20,6,1769,285,63.2,0.38,0.19,0
TXN_00639,USR_739,4043.09,luxury,1,3,2655,344,239.54,0.16,0.86,0
TXN_00640,USR_740,2617.66,coffee_shop,16,3,2872,214,109.91,0.16,0.5,0
TXN_00641,USR_741,3974.63,coffee_shop,4,3,1561,95,191.42,0.14,0.16,0
TXN_00642,USR_742,2020.34,pharmacy,15,2,3498,116,109.06,0.29,0.32,0
TXN_00643,USR_743,4019.38,gas_station,22,2,3320,238,235.85,0.42,0.82,0
TXN_00644,USR_744,1614.26,grocery,17,4,1726,286,145.29,0.28,0.61,0
TXN_00645,USR_745,4895.12,pharmacy,4,4,1014,131,170.7,0.39,0.62,0
TXN_00646,USR_746,623.37,jewelry,10,6,343,473,227.73,0.5,0.46,0
TXN_00647,USR_747,2933.47,luxury,11,1,2213,371,174.96,0.16,0.65,0
TXN_00648,USR_748,1217.24,jewelry,1,3,1564,345,192.79,0.76,0.74,0
TXN_00649,USR_749,2766.98,fast_food,19,1,318,97,154.03,0.21,0.72,0
TXN_00650,USR_750,1364.33,fast_food,23,6,2309,112,149.34,0.33,0.21,0
TXN_00651,USR_751,3151.49,luxury,6,7,1383,156,60.87,0.7,0.35,0
TXN_00652,USR_752,10.67,grocery,6,2,3057,61,152.23,0.14,0.32,0
TXN_00653,USR_753,3537.81,luxury,7,6,2495,361,62.54,0.77,0.1,0
TXN_00654,USR_754,1241.65,jewelry,12,2,2281,165,198.18,0.35,0.18,0
TXN_00655,USR_755,1807.57,gas_station,12,4,2205,333,104.08,0.77,0.35,0
TXN_00656,USR_756,3946.77,online,9,3,1493,263,228.37,0.45,0.83,0
TXN_00657,USR_757,1892.82,luxury,14,1,3308,370,242.82,0.17,0.65,0
TXN_00658,USR_758,2474.13,luxury,10,2,1538,161,127.53,0.61,0.66,0
TXN_00659,USR_759,31.77,coffee_shop,1,5,926,380,83.39,0.67,0.63,0
TXN_00660,USR_760,4830.58,restaurant,0,3,2286,479,202.21,0.86,0.66,0
TXN_00661,USR_761,1497.28,fast_food,18,6,1730,152,71.07,0.73,0.62,0
TXN_00662,USR_762,250.45,restaurant,6,3,962,195,122.01,0.87,0.5,0
TXN_00663,USR_763,2169.32,fast_food,7,4,2275,336,141.54,0.27,0.39,0
TXN_00664,USR_764,1855.37,online,8,7,3385,251,60.47,0.71,0.43,0
TXN_00665,USR_765,4112.68,luxury,14,2,3021,408,220.07,0.27,0.63,0
TXN_00666,USR_766,2366.69,online,5,2,2970,280,226.03,0.27,0.64,0
TXN_00667,USR_767,3042.68,luxury,5,5,2648,491,109.06,0.21,0.62,0
TXN_00668,USR_768,3695.6,grocery,16,1,3456,434,113.13,0.62,0.42,0
TXN_00669,USR_769,3568.9,electronics,21,1,3150,4,89.84,0.81,0.33,0
TXN_00670,USR_770,1845.25,coffee_shop,4,7,2603,119,61.62,0.19,0.51,0
TXN_00671,USR_771,1345.29,electronics,22,2,57,112,217.1,0.11,0.4,0
TXN_00672,USR_772,1693.35,pharmacy,14,3,267,317,53.87,0.2,0.43,0
TXN_00673,USR_773,2469.39,fast_food,15,6,2018,9,130.86,0.52,0.58,0
TXN_00674,USR_774,59.52,grocery,17,5,1704,7,142.82,0.87,0.52,0
TXN_00675,USR_775,3390.94,grocery,16,6,1145,275,112.37,0.72,0.72,0
TXN_00676,USR_776,2611.27,gas_station,0,5,3350,358,245.2,0.2,0.11,0
TXN_00677,USR_777,3853.09,coffee_shop,5,1,414,269,211.43,0.2,0.31,0
TXN_00678,USR_778,97.59,restaurant,7,2,2558,270,108.66,0.72,0.51,0
TXN_00679,USR_779,1747.0,gas_station,11,3,3276,204,124.35,0.1,0.34,0
TXN_00680,USR_780,3235.83,electronics,11,4,1900,290,244.84,0.78,0.12,0
TXN_00681,USR_781,4493.82,jewelry,22,2,1248,351,206.64,0.72,0.47,0
TXN_00682,USR_782,1996.05,electronics,20,7,2681,389,110.58,0.15,0.28,0
TXN_00683,USR_783,1240.55,grocery,2,4,1573,194,146.82,0.7,0.48,0
TXN_00684,USR_784,298.64,pharmacy,15,1,2628,5,241.56,0.85,0.73,0
TXN_00685,USR_785,4956.73,restaurant,2,4,3482,223,158.9,0.87,0.16,0
TXN_00686,USR_786,1834.75,online,18,7,410,459,95.08,0.26,0.21,0
TXN_00687,USR_787,3115.84,pharmacy,1,2,885,462,206.26,0.56,0.22,0
TXN_00688,USR_788,4057.51,fast_food,15,3,210,474,177.19,0.41,0.64,0
TXN_00689,USR_789,1306.93,electronics,21,3,2244,289,119.04,0.83,0.33,0
TXN_00690,USR_790,2355.24,grocery,5,7,1308,9,228.03,0.67,0.15,0
TXN_00691,USR_791,745.04,jewelry,18,2,3101,421,51.57,0.6,0.46,0
TXN_00692,USR_792,680.03,coffee_shop,2,3,685,289,241.59,0.52,0.29,0
TXN_00693,USR_793,2508.01,jewelry,18,7,3499,200,185.92,0.16,0.32,0
TXN_00694,USR_794,4036.76,pharmacy,10,4,3114,379,141.93,0.54,0.45,0
TXN_00695,USR_795,229.06,restaurant,22,6,341,257,83.15,0.46,0.27,0
TXN_00696,USR_796,259.4,online,1,1,1810,119,218.73,0.88,0.73,1
TXN_00697,USR_797,4270.39,electronics,10,5,3169,315,98.4,0.87,0.26,0
TXN_00698,USR_798,4757.63,fast_food,12,7,1356,16,248.96,0.67,0.88,0
TXN_00699,USR_799,2852.0,gas_station,14,4,954,183,101.91,0.45,0.57,0
TXN_00700,USR_800,374.68,pharmacy,12,4,780,349,174.47,0.88,0.25,0
TXN_00701,USR_801,3965.05,fast_food,21,4,371,396,231.58,0.85,0.87,0
TXN_00702,USR_802,2612.08,fast_food,9,7,1029,366,245.46,0.71,0.23,0
TXN_00703,USR_803,2389.73,electronics,2,3,651,195,193.67,0.3,0.61,0
TXN_00704,USR_804,3336.34,restaurant,23,4,1317,185,82.54,0.55,0.72,0
TXN_00705,USR_805,2499.49,electronics,2,1,1282,228,52.42,0.11,0.39,0
TXN_00706,USR_806,4631.71,online,8,1,562,45,95.74,0.61,0.28,0
TXN_00707,USR_807,1615.13,restaurant,13,4,2301,285,219.61,0.68,0.18,0
TXN_00708,USR_808,2149.22,pharmacy,13,1,127,46,55.83,0.48,0.63,0
TXN_00709,USR_809,601.33,online,17,1,2465,307,107.78,0.42,0.84,0
TXN_00710,USR_810,4966.34,online,12,1,1215,212,58.98,0.71,0.4,0
TXN_00711,USR_811,1968.37,coffee_shop,2,6,2311,464,200.85,0.83,0.86,0
TXN_00712,USR_812,2889.84,jewelry,18,5,714,351,121.42,0.73,0.3,0
TXN_00713,USR_813,2824.73,coffee_shop,5,2,1121,155,121.72,0.63,0.29,0
TXN_00714,USR_814,966.05,gas_station,15,2,279,86,233.65,0.18,0.5,0
TXN_00715,USR_815,1112.06,coffee_shop,8,4,1247,248,57.79,0.13,0.24,0
TXN_00716,USR_816,4335.18,electronics,11,3,1030,370,106.5,0.86,0.57,0
TXN_00717,USR_817,2188.7,luxury,19,5,820,235,166.02,0.51,0.71,0
TXN_00718,USR_818,1419.66,electronics,4,3,47,486,120.61,0.82,0.86,0
TXN_00719,USR_819,4463.87,coffee_shop,10,7,2560,195,133.89,0.72,0.48,0
TXN_00720,USR_820,2492.72,online,14,3,1783,418,90.94,0.57,0.25,0
TXN_00721,USR_821,1664.51,fast_food,4,3,1333,309,221.01,0.27,0.16,0
TXN_00722,USR_822,354.35,jewelry,15,3,747,494,238.16,0.51,0.43,0
TXN_00723,USR_823,4056.28,coffee_shop,10,3,3030,356,217.17,0.37,0.65,0
TXN_00724,USR_824,3857.9,luxury,18,7,1012,167,180.93,0.22,0.8,0
TXN_00725,USR_825,2700.08,coffee_shop,8,7,3238,202,106.49,0.44,0.13,0
TXN_00726,USR_826,648.06,online,3,5,838,304,203.11,0.1,0.43,0
TXN_00727,USR_827,2617.33,pharmacy,5,6,3164,282,60.93,0.88,0.28,0
TXN_00728,USR_828,1527.95,grocery,23,4,2921,108,110.79,0.28,0.1,0
TXN_00729,USR_829,3649.43,luxury,9,7,2857,36,243.37,0.28,0.63,0
TXN_00730,USR_830,3712.06,coffee_shop,21,4,590,325,219.69,0.44,0.34,0
TXN_00731,USR_831,1633.22,gas_station,7,3,2717,79,192.52,0.75,0.25,0
TXN_00732,USR_832,1861.0,coffee_shop,12,1,1859,307,230.39,0.75,0.89,0
TXN_00733,USR_833,3773.7,luxury,18,4,2208,260,128.64,0.57,0.63,0
TXN_00734,USR_834,401.49,coffee_shop,17,1,3258,496,158.9,0.67,0.23,0
TXN_00735,USR_835,3905.35,online,22,7,2219,305,166.75,0.86,0.13,1
TXN_00736,USR_836,1333.98,electronics,3,7,1036,337,170.31,0.34,0.67,0
TXN_00737,USR_837,3797.44,online,5,6,2529,23,70.5,0.51,0.51,0
TXN_00738,USR_838,1852.71,fast_food,20,6,2669,205,236.58,0.76,0.66,0
TXN_00739,USR_839,3574.49,online,13,1,63,51,142.34,0.84,0.66,0
TXN_00740,USR_840,3647.62,gas_station,7,5,3079,266,222.34,0.32,0.75,0
TXN_00741,USR_841,984.25,pharmacy,18,6,2376,114,119.07,0.37,0.88,0
TXN_00742,USR_842,4284.12,luxury,11,4,1916,396,190.23,0.68,0.55,0
TXN_00743,USR_843,4735.98,fast_food,22,5,637,177,149.25,0.4,0.23,0
TXN_00744,USR_844,3933.17,grocery,15,1,1230,213,196.89,0.41,0.12,0
TXN_00745,USR_845,4196.6,electronics,3,7,3010,73,52.28,0.66,0.88,0
TXN_00746,USR_846,2193.93,online,9,3,1885,402,96.99,0.66,0.75,0
TXN_00747,USR_847,2736.69,jewelry,16,4,1446,244,243.41,0.14,0.5,0
TXN_00748,USR_848,3595.09,electronics,14,6,2873,232,222.53,0.24,0.74,0
TXN_00749,USR_849,2768.01,online,2,3,203,415,129.31,0.21,0.79,0
TXN_00750,USR_850,794.79,electronics,0,7,1425,332,111.96,0.33,0.8,0
TXN_00751,USR_851,3366.79,electronics,21,7,693,477,209.34,0.3,0.6,0
TXN_00752,USR_852,2863.01,jewelry,16,2,2280,82,216.57,0.82,0.11,0
TXN_00753,USR_853,3373.36,online,17,4,1912,119,60.37,0.54,0.33,0
TXN_00754,USR_854,1540.82,coffee_shop,20,2,783,328,120.59,0.6,0.37,0
TXN_00755,USR_855,3666.17,coffee_shop,12,1,3040,315,130.91,0.15,0.73,0
TXN_00756,USR_856,1435.93,jewelry,14,5,1779,200,136.55,0.65,0.37,0
TXN_00757,USR_857,292.36,grocery,22,2,862,143,124.78,0.86,0.61,0
TXN_00758,USR_858,3360.68,electronics,18,1,3294,447,176.46,0.26,0.43,0
TXN_00759,USR_859,3757.19,pharmacy,5,3,1355,101,70.27,0.32,0.32,0
TXN_00760,USR_860,2165.77,luxury,3,3,2767,442,246.07,0.15,0.51,0
TXN_00761,USR_861,905.03,luxury,16,6,1303,306,244.14,0.19,0.42,0
TXN_00762,USR_862,3692.05,coffee_shop,19,4,2424,59,190.91,0.44,0.38,0
TXN_00763,USR_863,1994.09,online,11,7,1895,317,102.86,0.26,0.49,0
TXN_00764,USR_864,1349.98,restaurant,21,6,3299,153,107.49,0.63,0.87,0
TXN_00765,USR_865,3022.15,fast_food,18,1,2772,69,65.4,0.16,0.86,0
TXN_00766,USR_866,1493.48,online,3,2,1270,60,68.41,0.58,0.6,0
TXN_00767,USR_867,3246.04,restaurant,11,6,599,262,103.48,0.11,0.87,0
TXN_00768,USR_868,1261.96,coffee_shop,13,5,584,295,185.21,0.67,0.59,0
TXN_00769,USR_869,1571.41,coffee_shop,13,2,2013,326,104.22,0.58,0.79,0
TXN_00770,USR_870,4734.2,pharmacy,22,6,729,285,71.18,0.22,0.86,0
TXN_00771,USR_871,3685.31,restaurant,15,3,594,96,226.6,0.26,0.57,0
TXN_00772,USR_872,3508.69,online,14,5,239,444,186.02,0.43,0.11,0
TXN_00773,USR_873,2918.8,online,0,4,579,100,100.62,0.46,0.87,0
TXN_00774,USR_874,2001.19,coffee_shop,17,5,2694,254,217.96,0.25,0.64,0
TXN_00775,USR_875,4885.26,coffee_shop,21,4,1722,364,70.38,0.11,0.45,0
TXN_00776,USR_876,472.2,luxury,15,2,358,290,199.68,0.83,0.45,0
TXN_00777,USR_877,1300.97,grocery,7,3,153,141,136.88,0.68,0.11,0
TXN_00778,USR_878,2951.38,jewelry,17,3,708,400,172.66,0.61,0.29,0
TXN_00779,USR_879,3573.12,luxury,18,6,3184,393,68.28,0.26,0.8,0
TXN_00780,USR_880,3696.23,luxury,17,5,483,294,52.75,0.3,0.27,0
TXN_00781,USR_881,1361.32,electronics,8,7,2244,422,99.51,0.15,0.47,0
TXN_00782,USR_882,3666.34,online,17,7,3119,22,171.35,0.64,0.16,0
TXN_00783,USR_883,4757.94,luxury,17,2,1761,53,217.7,0.74,0.76,0
TXN_00784,USR_884,4664.23,jewelry,9,7,152,231,158.85,0.26,0.59,0
TXN_00785,USR_885,3716.98,gas_station,11,7,3365,45,197.58,0.52,0.15,0
TXN_00786,USR_886,1861.85,luxury,3,7,3345,122,234.15,0.57,0.53,0
TXN_00787,USR_887,1351.58,jewelry,23,5,2842,180,123.69,0.82,0.63,0
TXN_00788,USR_888,3939.06,fast_food,20,4,699,316,140.87,0.6,0.3,0
TXN_00789,USR_889,3530.25,restaurant,6,7,867,413,135.52,0.45,0.62,0
TXN_00790,USR_890,4682.04,grocery,18,3,2200,144,62.8,0.76,0.33,0
TXN_00791,USR_891,2225.16,fast_food,17,2,1345,361,54.38,0.34,0.5,0
TXN_00792,USR_892,290.32,gas_station,9,5,1115,488,148.22,0.84,0.18,0
TXN_00793,USR_893,3824.56,pharmacy,21,7,410,70,131.93,0.62,0.31,0
TXN_00794,USR_894,805.87,coffee_shop,1,3,2706,65,82.09,0.16,0.25,0
TXN_00795,USR_895,3324.45,restaurant,7,2,2933,165,226.34,0.75,0.65,0
TXN_00796,USR_896,561.05,jewelry,21,4,2024,73,107.84,0.35,0.3,0
TXN_00797,USR_897,2579.88,fast_food,20,3,2591,213,157.11,0.39,0.38,0
TXN_00798,USR_898,4144.49,coffee_shop,14,1,2615,407,207.86,0.35,0.83,0
TXN_00799,USR_899,4764.55,electronics,12,5,3091,143,115.35,0.38,0.5,0
TXN_00800,USR_900,4706.19,online,14,4,1360,298,225.26,0.18,0.41,0
TXN_00801,USR_901,2771.32,grocery,23,1,3013,498,150.63,0.26,0.79,0
TXN_00802,USR_902,3387.93,luxury,20,6,2876,184,217.58,0.79,0.7,0
TXN_00803,USR_903,2201.66,electronics,17,4,912,496,172.11,0.23,0.64,0
TXN_00804,USR_904,904.47,coffee_shop,6,4,1119,166,188.79,0.28,0.19,0
TXN_00805,USR_905,834.77,gas_station,10,5,2387,67,50.4,0.67,0.69,0
TXN_00806,USR_906,2579.52,fast_food,15,7,1427,458,82.27,0.17,0.12,0
TXN_00807,USR_907,837.08,grocery,1,1,2584,402,228.17,0.29,0.38,0
TXN_00808,USR_908,535.67,luxury,0,1,667,226,94.47,0.52,0.59,0
TXN_00809,USR_909,1234.31,luxury,0,4,848,353,61.55,0.41,0.29,0
TXN_00810,USR_910,1105.57,restaurant,20,3,671,448,241.97,0.59,0.55,0
TXN_00811,USR_911,2084.72,gas_station,2,6,1496,129,135.79,0.53,0.66,0
TXN_00812,USR_912,3513.71,electronics,11,6,2677,85,84.34,0.5,0.43,0
TXN_00813,USR_913,4353.93,grocery,12,6,1271,372,176.28,0.53,0.19,0
TXN_00814,USR_914,3032.13,jewelry,13,6,393,361,73.44,0.37,0.21,0
TXN_00815,USR_915,3463.45,electronics,0,2,1973,40,91.25,0.41,0.82,0
TXN_00816,USR_916,1029.54,restaurant,18,2,2147,349,151.56,0.44,0.11,0
TXN_00817,USR_917,3965.86,luxury,0,1,2869,176,63.81,0.48,0.55,0
TXN_00818,USR_918,3145.85,electronics,13,6,561,245,187.73,0.3,0.11,0
TXN_00819,USR_919,3619.98,electronics,7,4,385,375,157.13,0.77,0.76,0
TXN_00820,USR_920,4218.2,electronics,3,3,1525,452,147.02,0.37,0.73,0
TXN_00821,USR_921,2261.96,gas_station,4,4,3188,417,86.69,0.78,0.81,0
TXN_00822,USR_922,2336.89,restaurant,20,6,605,36,65.14,0.41,0.74,0
TXN_00823,USR_923,4509.85,pharmacy,18,1,2519,333,90.69,0.15,0.8,0
TXN_00824,USR_924,1953.13,restaurant,14,3,2979,110,158.35,0.87,0.15,0
TXN_00825,USR_925,3245.11,restaurant,13,5,2832,227,64.82,0.4,0.74,0
TXN_00826,USR_926,2173.03,jewelry,2,1,593,386,249.44,0.55,0.36,0
TXN_00827,USR_927,1108.36,electronics,18,6,1592,180,120.1,0.4,0.15,0
TXN_00828,USR_928,1854.18,coffee_shop,10,7,592,127,142.85,0.68,0.63,0
TXN_00829,USR_929,3546.74,gas_station,20,1,1036,284,51.67,0.27,0.63,0
TXN_00830,USR_930,2425.11,fast_food,19,6,2508,146,51.06,0.74,0.72,0
TXN_00831,USR_931,2746.61,grocery,21,3,861,266,63.29,0.71,0.57,0
TXN_00832,USR_932,3911.98,fast_food,16,2,3083,201,200.35,0.74,0.51,0
TXN_00833,USR_933,710.22,gas_station,20,1,3230,460,184.23,0.6,0.69,0
TXN_00834,USR_934,857.71,jewelry,15,4,481,124,89.0,0.81,0.7,0
TXN_00835,USR_935,4542.06,luxury,20,5,310,271,201.74,0.58,0.62,0
TXN_00836,USR_936,4446.75,grocery,11,3,560,199,165.76,0.61,0.23,0
TXN_00837,USR_937,2374.87,fast_food,13,3,2257,350,193.28,0.32,0.26,0
TXN_00838,USR_938,1576.0,restaurant,15,7,318,9,98.3,0.27,0.44,0
TXN_00839,USR_939,4540.11,fast_food,2,1,1093,111,151.41,0.25,0.16,0
TXN_00840,USR_940,3483.82,grocery,1,7,1650,260,126.56,0.76,0.63,0
TXN_00841,USR_941,3983.24,gas_station,20,6,2072,393,104.39,0.65,0.31,0
TXN_00842,USR_942,4695.95,coffee_shop,13,6,1667,43,177.27,0.36,0.32,0
TXN_00843,USR_943,962.72,pharmacy,17,5,645,143,188.93,0.27,0.58,0
TXN_00844,USR_944,1330.53,electronics,9,1,2114,472,182.39,0.75,0.72,0
TXN_00845,USR_945,3806.65,jewelry,4,5,1358,201,87.54,0.17,0.66,0
TXN_00846,USR_946,1848.05,fast_food,20,7,3438,333,136.47,0.12,0.31,0
TXN_00847,USR_947,178.05,electronics,9,6,1811,374,225.84,0.29,0.55,0
TXN_00848,USR_948,204.51,jewelry,1,2,373,474,183.37,0.36,0.82,0
TXN_00849,USR_949,4441.71,coffee_shop,3,4,2527,312,115.06,0.82,0.9,0
TXN_00850,USR_950,4128.82,grocery,9,6,3057,337,218.97,0.3,0.56,0
TXN_00851,USR_951,345.61,restaurant,3,1,2919,71,68.98,0.9,0.36,0
TXN_00852,USR_952,3743.44,grocery,5,4,1440,268,211.33,0.79,0.9,0
TXN_00853,USR_953,1215.07,pharmacy,23,3,703,191,58.07,0.43,0.2,0
TXN_00854,USR_954,121.91,restaurant,23,7,1120,376,122.09,0.73,0.55,0
TXN_00855,USR_955,1570.76,electronics,0,3,3325,220,180.87,0.29,0.11,0
TXN_00856,USR_956,3824.12,gas_station,16,1,1097,365,174.75,0.71,0.13,0
TXN_00857,USR_957,4187.23,fast_food,20,1,2052,234,173.91,0.55,0.6,0
TXN_00858,USR_958,4323.52,pharmacy,11,1,2066,440,167.39,0.56,0.89,0
TXN_00859,USR_959,3786.08,fast_food,5,3,664,131,138.46,0.67,0.41,0
TXN_00860,USR_960,1152.09,electronics,18,6,2980,60,169.37,0.84,0.84,0
TXN_00861,USR_961,1716.11,jewelry,23,5,30,23,155.54,0.27,0.9,0
TXN_00862,USR_962,4905.78,grocery,7,1,1952,187,179.9,0.74,0.67,0
TXN_00863,USR_963,2969.86,coffee_shop,4,2,164,284,60.67,0.46,0.64,0
TXN_00864,USR_964,3390.88,coffee_shop,7,3,1036,214,124.62,0.85,0.23,0
TXN_00865,USR_965,2506.79,online,8,7,339,293,188.18,0.66,0.62,0
TXN_00866,USR_966,1383.69,online,3,5,2777,462,81.24,0.61,0.58,0
TXN_00867,USR_967,904.99,grocery,5,2,3314,265,191.03,0.46,0.63,0
TXN_00868,USR_968,4188.46,grocery,12,1,1925,444,83.95,0.12,0.72,0
TXN_00869,USR_969,3052.39,gas_station,9,3,373,284,189.93,0.77,0.74,0
TXN_00870,USR_970,4804.99,luxury,0,3,841,150,157.19,0.49,0.42,0
TXN_00871,USR_971,776.92,fast_food,9,6,2570,125,164.52,0.32,0.84,0
TXN_00872,USR_972,2920.12,luxury,11,5,2040,396,168.57,0.38,0.14,0
TXN_00873,USR_973,168.4,jewelry,23,5,3134,408,134.67,0.17,0.59,0
TXN_00874,USR_974,4406.06,jewelry,4,1,1699,13,226.58,0.63,0.27,0
TXN_00875,USR_975,4316.35,jewelry,17,3,2624,430,227.22,0.26,0.69,0
TXN_00876,USR_976,1439.73,grocery,10,1,3128,337,210.53,0.9,0.12,0
TXN_00877,USR_977,4487.86,coffee_shop,23,6,1279,54,174.53,0.88,0.47,0
TXN_00878,USR_978,4238.47,jewelry,16,2,1739,252,62.48,0.37,0.15,0
TXN_00879,USR_979,4876.96,grocery,4,6,1166,48,213.39,0.78,0.85,0
TXN_00880,USR_980,434.67,grocery,7,7,2148,212,127.12,0.16,0.27,0
TXN_00881,USR_981,1154.54,online,14,6,367,298,143.82,0.31,0.18,0
TXN_00882,USR_982,845.78,electronics,16,2,2630,420,79.46,0.88,0.71,0
TXN_00883,USR_983,4839.13,coffee_shop,2,5,2345,32,137.95,0.32,0.74,0
TXN_00884,USR_984,1638.01,coffee_shop,21,2,989,150,109.88,0.29,0.2,0
TXN_00885,USR_985,1289.75,gas_station,10,7,1629,359,121.06,0.64,0.15,0
TXN_00886,USR_986,1060.43,online,10,4,1133,120,211.8,0.22,0.37,0
TXN_00887,USR_987,4324.65,electronics,6,2,3214,395,80.99,0.17,0.49,0
TXN_00888,USR_988,1519.07,fast_food,3,2,452,85,162.68,0.74,0.21,0
TXN_00889,USR_989,2907.69,luxury,14,3,1685,62,151.1,0.22,0.6,0
TXN_00890,USR_990,1375.47,pharmacy,11,7,870,232,147.57,0.17,0.47,0
TXN_00891,USR_991,1539.25,gas_station,14,3,511,47,214.48,0.15,0.43,0
TXN_00892,USR_992,2297.57,restaurant,21,3,3404,361,195.0,0.56,0.63,0
TXN_00893,USR_993,3887.48,fast_food,1,2,3443,439,222.44,0.35,0.53,0
TXN_00894,USR_994,4202.14,online,4,1,2932,128,247.89,0.81,0.4,0
TXN_00895,USR_995,983.88,online,12,5,220,347,147.88,0.69,0.49,0
TXN_00896,USR_996,2421.07,gas_station,8,7,732,16,217.65,0.39,0.79,0
TXN_00897,USR_997,2039.96,coffee_shop,14,5,3084,282,115.65,0.46,0.71,0
TXN_00898,USR_998,638.75,jewelry,3,4,437,412,89.28,0.86,0.24,1
TXN_00899,USR_999,2842.96,restaurant,3,1,272,426,165.86,0.49,0.62,0
TXN_00900,USR_1000,1156.84,jewelry,4,2,3393,206,160.53,0.4,0.63,0
TXN_00901,USR_1001,714.71,online,21,6,2660,44,164.18,0.25,0.32,0
TXN_00902,USR_1002,1101.36,fast_food,18,3,3349,39,86.57,0.76,0.33,0
TXN_00903,USR_1003,4636.35,grocery,2,2,2665,228,243.99,0.56,0.21,0
TXN_00904,USR_1004,1879.0,restaurant,2,7,3417,415,209.55,0.39,0.17,0
TXN_00905,USR_1005,2788.36,online,3,1,1908,26,219.02,0.74,0.24,0
TXN_00906,USR_1006,3367.1,restaurant,18,4,3385,371,94.1,0.27,0.8,0
TXN_00907,USR_1007,1255.85,coffee_shop,15,1,1587,350,102.65,0.1,0.8,0
TXN_00908,USR_1008,3965.05,coffee_shop,5,3,899,466,175.47,0.7,0.22,0
TXN_00909,USR_1009,2297.03,restaurant,8,3,1846,453,120.24,0.18,0.49,0
TXN_00910,USR_1010,4604.49,restaurant,1,5,2556,316,58.01,0.33,0.27,0
TXN_00911,USR_1011,1198.35,jewelry,20,3,2063,211,231.69,0.47,0.47,0
TXN_00912,USR_1012,3805.27,pharmacy,15,1,379,144,80.9,0.49,0.44,0
TXN_00913,USR_1013,2988.58,coffee_shop,4,4,836,330,249.91,0.72,0.42,0
TXN_00914,USR_1014,4139.49,pharmacy,7,6,3305,279,84.14,0.12,0.26,0
TXN_00915,USR_1015,1708.65,grocery,12,7,2941,184,152.12,0.59,0.83,0
TXN_00916,USR_1016,2554.17,luxury,17,7,2005,177,150.26,0.14,0.13,0
TXN_00917,USR_1017,2760.29,fast_food,16,3,1610,139,137.64,0.77,0.23,0
TXN_00918,USR_1018,134.61,restaurant,0,3,2465,113,139.81,0.29,0.14,0
TXN_00919,USR_1019,3625.75,grocery,8,1,3332,242,72.32,0.59,0.32,0
TXN_00920,USR_1020,875.75,pharmacy,11,7,2412,120,125.95,0.74,0.41,0
TXN_00921,USR_1021,3756.34,restaurant,3,2,2710,124,75.1,0.72,0.29,0
TXN_00922,USR_1022,3390.19,gas_station,17,7,3260,470,163.16,0.84,0.41,0
TXN_00923,USR_1023,340.16,grocery,7,5,3487,409,53.83,0.76,0.52,0
TXN_00924,USR_1024,3878.47,coffee_shop,11,7,3482,89,96.89,0.38,0.12,0
TXN_00925,USR_1025,4807.85,restaurant,7,5,1322,413,183.57,0.85,0.31,0
TXN_00926,USR_1026,3061.2,online,18,1,2901,359,185.7,0.35,0.78,0
TXN_00927,USR_1027,4736.34,online,18,5,602,289,226.97,0.69,0.32,0
TXN_00928,USR_1028,1415.26,jewelry,15,5,1285,90,242.67,0.11,0.67,0
TXN_00929,USR_1029,3534.17,luxury,1,1,250,120,174.54,0.89,0.35,1
TXN_00930,USR_1030,1706.46,fast_food,7,1,2176,245,65.79,0.45,0.31,0
TXN_00931,USR_1031,1723.5,grocery,10,5,845,413,216.91,0.85,0.25,0
TXN_00932,USR_1032,1868.82,restaurant,10,6,746,471,235.73,0.15,0.17,0
TXN_00933,USR_1033,822.33,online,1,1,625,301,169.04,0.22,0.87,0
TXN_00934,USR_1034,2239.11,restaurant,3,7,2175,441,150.3,0.3,0.48,0
TXN_00935,USR_1035,3312.95,online,2,3,2905,483,200.24,0.7,0.56,0
TXN_00936,USR_1036,4522.76,coffee_shop,18,1,1398,155,213.48,0.71,0.14,0
TXN_00937,USR_1037,44.32,online,4,2,3019,486,92.49,0.63,0.43,0
TXN_00938,USR_1038,2018.01,coffee_shop,20,4,2679,163,226.92,0.82,0.83,0
TXN_00939,USR_1039,1576.25,restaurant,22,5,2860,456,188.21,0.32,0.25,0
TXN_00940,USR_1040,931.32,fast_food,11,2,2746,302,118.42,0.44,0.76,0
TXN_00941,USR_1041,608.26,restaurant,12,3,3026,353,196.99,0.53,0.33,0
